ttest:in_transit&before_midtransit-vs-in_transit&after_midtransit,ks:in_transit-vs-out_of_transit,ttest:out_of_transit&before_midtransit-vs-out_of_transit&after_midtransit,ks:out_of_transit&before_midtransit-vs-out_of_transit&after_midtransit,kepid,ks:in_transit&before_midtransit-vs-in_transit&after_midtransit,ttest:in_transit-vs-out_of_transit,anderson:out_of_transit&before_midtransit-vs-out_of_transit&after_midtransit,anderson:in_transit&before_midtransit-vs-in_transit&after_midtransit,anderson:in_transit-vs-out_of_transit,A,AUPPER,ALOWER,UA,AREF,AURL,AR,ARUPPER,ARLOWER,UAR,ARREF,ARURL,ASTROMETRY,B,BUPPER,BLOWER,UB,BREF,BURL,BIGOM,BIGOMUPPER,BIGOMLOWER,UBIGOM,BIGOMREF,BIGOMURL,BINARY,BINARYREF,BINARYURL,BMV,CHI2,COMP,DATE,DEC,DEC_STRING,DENSITY,DENSITYUPPER,DENSITYLOWER,UDENSITY,DENSITYREF,DENSITYURL,DEPTH,DEPTHUPPER,DEPTHLOWER,UDEPTH,DEPTHREF,DEPTHURL,DIST,DISTUPPER,DISTLOWER,UDIST,DISTREF,DISTURL,DR,DRUPPER,DRLOWER,UDR,DRREF,DRURL,DVDT,DVDTUPPER,DVDTLOWER,UDVDT,DVDTREF,DVDTURL,EANAME,EAURL,ECC,ECCUPPER,ECCLOWER,UECC,ECCREF,ECCURL,EOD,ETDNAME,ETDURL,FE,FEUPPER,FELOWER,UFE,FEREF,FEURL,FIRSTREF,FIRSTURL,FREEZE_ECC,GAMMA,GAMMAUPPER,GAMMALOWER,UGAMMA,GAMMAREF,GAMMAURL,GL,GRAVITY,GRAVITYUPPER,GRAVITYLOWER,UGRAVITY,GRAVITYREF,GRAVITYURL,H,HD,HIPP,HR,I,IUPPER,ILOWER,UI,IREF,IURL,IMAGING,J,JSNAME,EPEURL,K,KUPPER,KLOWER,UK,KREF,KURL,KOI,KS,KP,LAMBDA,LAMBDAUPPER,LAMBDALOWER,ULAMBDA,LAMBDAREF,LAMBDAURL,LOGG,LOGGUPPER,LOGGLOWER,ULOGG,LOGGREF,LOGGURL,MASS,MASSUPPER,MASSLOWER,UMASS,MASSREF,MASSURL,MICROLENSING,MSINI,MSINIUPPER,MSINILOWER,UMSINI,MSINIREF,MSINIURL,MSTAR,MSTARUPPER,MSTARLOWER,UMSTAR,MSTARREF,MSTARURL,MULT,NAME,NCOMP,NOBS,OM,OMUPPER,OMLOWER,UOM,OMREF,OMURL,ORBREF,ORBURL,OTHERNAME,PAR,PARUPPER,PARLOWER,UPAR,PER,PERUPPER,PERLOWER,UPER,PERREF,PERURL,PLANETDISCMETH,R,RUPPER,RLOWER,UR,RREF,RURL,RA,RA_STRING,RHK,RHOSTAR,RHOSTARUPPER,RHOSTARLOWER,URHOSTAR,RHOSTARREF,RHOSTARURL,RMS,RR,RRUPPER,RRLOWER,URR,RRREF,RRURL,RSTAR,RSTARUPPER,RSTARLOWER,URSTAR,RSTARREF,RSTARURL,SAO,SE,SEREF,SEURL,SEDEPTHJ,SEDEPTHJUPPER,SEDEPTHJLOWER,USEDEPTHJ,SEDEPTHJREF,SEDEPTHJURL,SEDEPTHH,SEDEPTHHUPPER,SEDEPTHHLOWER,USEDEPTHH,SEDEPTHHREF,SEDEPTHHURL,SEDEPTHKS,SEDEPTHKSUPPER,SEDEPTHKSLOWER,USEDEPTHKS,SEDEPTHKSREF,SEDEPTHKSURL,SEDEPTHKP,SEDEPTHKPUPPER,SEDEPTHKPLOWER,USEDEPTHKP,SEDEPTHKPREF,SEDEPTHKPURL,SEDEPTH36,SEDEPTH36UPPER,SEDEPTH36LOWER,USEDEPTH36,SEDEPTH36REF,SEDEPTH36URL,SEDEPTH45,SEDEPTH45UPPER,SEDEPTH45LOWER,USEDEPTH45,SEDEPTH45REF,SEDEPTH45URL,SEDEPTH58,SEDEPTH58UPPER,SEDEPTH58LOWER,USEDEPTH58,SEDEPTH58REF,SEDEPTH58URL,SEDEPTH80,SEDEPTH80UPPER,SEDEPTH80LOWER,USEDEPTH80,SEDEPTH80REF,SEDEPTH80URL,SEP,SEPUPPER,SEPLOWER,USEP,SEPREF,SEPURL,SET,SETUPPER,SETLOWER,USET,SETREF,SETURL,SHK,SIMBADNAME,SIMBADURL,SPECREF,SPECURL,STAR,STARDISCMETH,T0,T0UPPER,T0LOWER,UT0,T0REF,T0URL,T14,T14UPPER,T14LOWER,UT14,T14REF,T14URL,TEFF,TEFFUPPER,TEFFLOWER,UTEFF,TEFFREF,TEFFURL,TIMING,TRANSIT,TRANSITREF,TRANSITURL,TREND,TT,TTUPPER,TTLOWER,UTT,TTREF,TTURL,V,VREF,VURL,VSINI,VSINIUPPER,VSINILOWER,UVSINI,VSINIREF,VSINIURL,KEPID,KDE,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
0.8473984460952625,1.225348103318194e-37,0.4437198669657708,0.6245485323595087,3453214,0.9975102151659887,0.026001910376903265,0.4771733491969778,1.0308621550709396,8.46967844750528e+94,0.1389,,,,,,,,,,,,,0.458,0.08,0.165,0.1225,,,,,,,,,,,,,,1,,,,,,,,,,21724.6,85.0,85.0,85.0,,,,,,,,,77.9,22.0,22.0,22.0,,,,,,,,,K00802.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K00802.01,0.0,,,,,,0,,,-0.1,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,13.996,,,,89.66,,,,,,,14.364,,,,,,,,,802.01,13.894,15.562,,,,,,,4.492,0.048,0.112,0.08,,,1.0,0.0,0.0,0.0,estimated from radius; see EOD documentation,,,,,,,,,0.928,0.052,0.058,0.055,,,,KOI 802.01,,,,,,,,,,,KIC 3453214,,,,,19.620346923,3.73e-06,3.73e-06,3.73e-06,,,,1.21331281822161,0.16236980361495074,0.08207704358557949,0.12222342360026513,,,,,,,,,,,,,0.137595,1e-05,0.003638,0.001824,,,0.905,0.121,0.061,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 802,,,,,,,,0.08349166666666666,0.0012166666666666667,0.0012166666666666667,0.0012166666666666667,,,5710.0,76.0,85.0,80.5,,,,1,,,,15014.881819,0.000148,0.000148,0.000148,,,,,,,,,,,,3453214,1,K00802.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,19.620346923,3.73e-06,-3.73e-06,181.881819,0.000148,-0.000148,0.458,0.08,-0.165,2.0038,0.0292,-0.0292,21724.6,85.0,-85.0,13.6,1.82,-0.92,643.0,,,40.39,14.34,-7.31,340.5,1,q1_q17_dr25_tce,5710.0,76.0,-85.0,4.492,0.048,-0.112,0.905,0.121,-0.061,19h35m15.89s,+38d33m48.8s,15.562,
0.5824530729704578,1.0496957398200133e-10,0.9312150818149215,0.6066683966284281,3757590,0.7951631102932781,0.027646345248728207,0.6357370574490686,0.8769022207019032,0.413273190539124,0.5643,,,,,,,,,,,,,0.549,0.002,0.002,0.002,,,,,,,,,,,,,,1,,,,,,,,,,363134.0,59.3,59.3,59.3,,,,,,,,,287.264,0.249,0.249,0.249,,,,,,,,,K03520.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K03520.01,0.0,,,,,,0,,,0.24,0.15,0.2,0.175,,,,,,,,,,,,,,,,,,,12.362,,,,89.89,,,,,,,12.619,,,,,,,,,3520.01,12.29,13.674,,,,,,,4.324,0.04,0.112,0.076,,,1.0,0.0,0.0,0.0,estimated from radius; see EOD documentation,,,,,,,,,1.304,0.078,0.086,0.08199999999999999,,,,KOI 3520.01,,,,,,,,,,,KIC 3757590,,,,,135.58607679,2.542e-06,2.542e-06,2.542e-06,,,,8.014109592709355,1.3667612040555195,0.5486671935340368,0.957714198794778,,,,,,,,,,,,,0.632266,0.000806,0.001017,0.0009115,,,1.301,0.222,0.089,0.1555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 3520,,,,,,,,0.23093375,4.125e-05,4.125e-05,4.125e-05,,,6401.0,69.0,88.0,78.5,,,,1,,,,15010.9285627,1.61e-05,1.61e-05,1.61e-05,,,,,,,,,,,,3757590,1,K03520.01,,CANDIDATE,CANDIDATE,0.695,0,0,0,0,135.58607679,2.542e-06,-2.542e-06,177.9285627,1.61e-05,-1.61e-05,0.549,0.002,-0.002,5.54241,0.00099,-0.00099,363134.0,59.3,-59.3,89.83,15.32,-6.15,429.0,,,7.99,3.43,-1.43,6788.8,1,q1_q17_dr25_tce,6401.0,69.0,-88.0,4.324,0.04,-0.112,1.301,0.222,-0.089,19h36m34.49s,+38d52m38.6s,13.674,
0.9392738948218848,1.602048675357156e-10,0.5140927573860532,0.7837801815046758,3761319,0.8537071352165022,5.492253257989388e-09,0.6755879555122913,0.6109625605283846,0.004070030001455114,0.1189,,,,,,,,,,,,,0.928,0.018,0.668,0.343,,,,,,,,,,,,,,1,,,,,,,,,,438.7,22.8,22.8,22.8,,,,,,,,,6.6,3.2,3.2,3.2,,,,,,,,,K06104.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K06104.01,0.0,,,,,,0,,,-0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,13.079,,,,81.92,,,,,,,13.5,,,,,,,,,6104.01,13.068,14.708,,,,,,,4.436,0.116,0.174,0.145,,,0.018874641128897016,0.006919702175064428,0.006919702175064428,0.006919702175064428,estimated from radius; see EOD documentation,,,,,,,,,0.848,0.12,0.07,0.095,,,,KOI 6104.01,,,,,,,,,,,KIC 3761319,,,,,16.2480865,0.0001632,0.0001632,0.0001632,,,,0.21232974318878173,0.057097073798663994,0.03122496223364437,0.044161018016154185,,,,,,,,,,,,,0.023604,0.000412,0.004758,0.002585,,,0.923,0.248,0.134,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 6104,,,,,,,,0.34299999999999997,0.008083333333333333,0.008083333333333333,0.008083333333333333,,,5729.0,172.0,155.0,163.5,,,,1,,,,14976.96708,0.00957,0.00957,0.00957,,,,,,,,,,,,3761319,1,K06104.01,,CANDIDATE,CANDIDATE,0.228,0,0,0,0,16.2480865,0.0001632,-0.0001632,143.96708,0.00957,-0.00957,0.928,0.018,-0.668,8.232,0.194,-0.194,438.7,22.8,-22.8,2.38,0.64,-0.35,704.0,,,58.1,47.16,-20.06,21.1,1,q1_q17_dr25_tce,5729.0,172.0,-155.0,4.436,0.116,-0.174,0.923,0.248,-0.134,19h40m14.39s,+38d51m21.3s,14.708,
0.7484625322862423,1.1096276095416864e-10,0.830697099030399,0.4255684232875162,3831053,0.1108047833614898,1.6727387020444278e-07,0.17683860031173948,0.20095135247692622,0.0020551059445926955,0.0674,,,,,,,,,,,,,0.368,0.054,0.368,0.211,,,,,,,,,,,,,,1,,,,,,,,,,333.7,4.4,4.4,4.4,,,,,,,,,8.02,2.0,2.0,2.0,,,,,,,,,K00388.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K00388.01,0.0,,,,,,0,,,0.04,0.2,0.15,0.175,,,,,,,,,,,,,,,,,,,11.858,,,,87.37,,,,,,,12.167,,,,,,,,,388.01,11.776,13.644,,,,,,,3.973,0.21,0.09,0.15,,,0.033309572182461424,0.019271370359065565,0.019271370359065565,0.019271370359065565,estimated from radius; see EOD documentation,,,,,,,,,1.08,0.123,0.123,0.123,,,,KOI 388.01,,,,,,,,,,,KIC 3831053,,,,,6.14955931,1.211e-05,1.211e-05,1.211e-05,,,,0.29083821966194473,0.045499230683310375,0.07583205113885062,0.06066564091108049,,,,,,,,,,,,,0.016797,0.000143,0.000416,0.0002795,,,1.775,0.283,0.46,0.3715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 388,,,,,,,,0.2320583333333333,0.001995833333333333,0.001995833333333333,0.001995833333333333,,,5687.0,114.0,103.0,108.5,,,,1,,,,15002.55182,0.00147,0.00147,0.00147,,,,,,,,,,,,3831053,1,K00388.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,6.14955931,1.211e-05,-1.211e-05,169.55182,0.00147,-0.00147,0.368,0.054,-0.368,5.5694,0.0479,-0.0479,333.7,4.4,-4.4,3.26,0.51,-0.85,1287.0,,,649.26,295.65,-318.04,87.3,1,q1_q17_dr25_tce,5687.0,114.0,-103.0,3.973,0.21,-0.09,1.775,0.283,-0.46,18h58m49.66s,+38d56m12.6s,13.644,
0.3458172715759644,0.15904809999766864,0.8758430864785829,0.9213265393970701,4074736,0.37711088660405173,0.7012741067422026,0.7313539745873473,0.40002569780845837,0.16239316719025487,0.3412,,,,,,,,,,,,,0.007,0.383,0.007,0.195,,,,,,,,,,,,,,1,,,,,,,,,,4733.0,104.0,104.0,104.0,,,,,,,,,260.0,10.1,10.1,10.1,,,,,,,,,K01328.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K01328.01,0.0,,,,,,0,,,-0.5,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,14.014,,,,90.0,,,,,,,14.341,,,,,,,,,1328.01,13.884,15.671,,,,,,,4.61,0.04,0.128,0.084,,,0.08807507307971298,0.027059195268790304,0.027059195268790304,0.027059195268790304,estimated from radius; see EOD documentation,,,,,,,,,0.824,0.08,0.088,0.08399999999999999,,,,KOI 1328.01,,,,,,,,,,,KIC 4074736,,,,,80.9669561,0.0001212,0.0001212,0.0001212,,,,0.449639456164479,0.09189060314472487,0.03300924578985262,0.06244992446728874,,,,,,,,,,,,,0.062648,0.00156,0.000792,0.001176,,,0.737,0.151,0.054,0.1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 1328,,,,,,,,0.10531666666666667,0.0020125,0.0020125,0.0020125,,,5611.0,168.0,168.0,168.0,,,,1,,,,14993.97672,0.00127,0.00127,0.00127,,,,,,,,,,,,4074736,1,K01328.01,,CANDIDATE,CANDIDATE,0.909,0,0,0,0,80.9669561,0.0001212,-0.0001212,160.97672,0.00127,-0.00127,0.007,0.383,-0.007,2.5276,0.0483,-0.0483,4733.0,104.0,-104.0,5.04,1.03,-0.37,364.0,,,4.14,2.62,-0.99,52.0,1,q1_q17_dr25_tce,5611.0,168.0,-168.0,4.61,0.04,-0.128,0.737,0.151,-0.054,19h43m13.40s,+39d10m40.8s,15.671,
0.8359218579099235,1.114075158791562e-42,0.9887378339512232,0.7387678406280291,4149450,0.9996642318612142,0.5389341934923824,0.7743974694482044,1.1885803701599944,3.199418049274058e+148,0.0418,,,,,,,,,,,,,0.954,0.107,0.712,0.4095,,,,,,,,,,,,,,1,,,,,,,,,,158.0,3.4,3.4,3.4,,,,,,,,,2.18,1.1,1.1,1.1,,,,,,,,,K01864.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K01864.01,0.0,,,,,,0,,,0.12,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,11.842,,,,63.99,,,,,,,12.151,,,,,,,,,1864.01,11.75,13.405,,,,,,,4.472,0.056,0.104,0.08,,,0.011749177082366715,0.0010362440740095125,0.0010362440740095125,0.0010362440740095125,estimated from radius; see EOD documentation,,,,,,,,,0.942,0.053,0.059,0.055999999999999994,,,,KOI 1864.01,,,,,,,,,,,KIC 4149450,,,,,3.215109385,7.879e-06,7.879e-06,7.879e-06,,,,0.13738983382803524,0.016950693783978375,0.010705701337249499,0.013828197560613936,,,,,,,,,,,,,0.015061,0.001652,0.003453,0.0025525,,,0.934,0.117,0.068,0.0925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 1864,,,,,,,,0.181875,0.004666666666666666,0.004666666666666666,0.004666666666666666,,,5541.0,100.0,111.0,105.5,,,,1,,,,14966.77747,0.00197,0.00197,0.00197,,,,,,,,,,,,4149450,1,K01864.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,3.215109385,7.879e-06,-7.879e-06,133.77747,0.00197,-0.00197,0.954,0.107,-0.712,4.365,0.112,-0.112,158.0,3.4,-3.4,1.54,0.19,-0.12,1155.0,,,421.21,151.7,-87.25,53.3,1,q1_q17_dr25_tce,5541.0,100.0,-111.0,4.472,0.056,-0.104,0.934,0.117,-0.068,19h17m45.15s,+39d16m13.3s,13.405,
0.991815435519031,4.556864025970242e-06,0.8455250128220113,0.5327802106404116,4157325,0.49720600217104177,0.0009605562215331218,0.7027523369412164,0.6339688428082283,1.1536930275154087e-05,0.0407,,,,,,,,,,,,,0.708,0.235,0.505,0.37,,,,,,,,,,,,,,3,,,,,,,,,,216.7,8.1,8.1,8.1,,,,,,,,,6.54,2.5,2.5,2.5,,,,,,,,,K01860.03,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K01860.03,0.0,,,,,,0,,,0.06,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,12.576,,,,83.78,,,,,,,12.874,,,,,,,,,1860.03,12.51,14.028,,,,,,,4.397,0.095,0.105,0.1,,,0.012207355308046628,0.0014059363906478162,0.0014059363906478162,0.0014059363906478162,estimated from radius; see EOD documentation,,,,,,,,,0.949,0.067,0.055,0.061,,,,KOI 1860.03,,,,,,,,,,,KIC 4157325,,,,,3.07644709,1.038e-05,1.038e-05,1.038e-05,,,,0.14363482627476412,0.020519260896394872,0.015166410227770126,0.0178428355620825,,,,,,,,,,,,,0.01442,0.002262,0.001063,0.0016625,,,1.022,0.148,0.108,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 1860,,,,,,,,0.10969166666666666,0.0028875,0.0028875,0.0028875,,,5670.0,114.0,114.0,114.0,,,,1,,,,15186.7643,0.00224,0.00224,0.00224,,,,,,,,,,,,4157325,1,K01860.01,Kepler-416 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.31943553,1.289e-05,-1.289e-05,132.22892,0.00178,-0.00178,0.775,0.012,-0.548,3.3422,0.0457,-0.0457,581.1,10.3,-10.3,2.71,0.39,-0.29,986.0,,,223.15,93.54,-58.6,61.0,1,q1_q17_dr25_tce,5670.0,114.0,-114.0,4.397,0.095,-0.105,1.022,0.148,-0.108,19h26m13.67s,+39d13m38.2s,14.028,
0.33411644053241385,1.5230695232935319e-05,0.24581338268901365,0.10447616678489688,4173026,0.39051286463485135,0.03434707587044995,0.07655249712890932,0.3295285766587563,8.21170126890861e-05,0.4572,,,,,,,,,,,,,0.586,0.006,0.492,0.249,,,,,,,,,,,,,,2,,,,,,,,,,819.0,102.0,102.0,102.0,,,,,,,,,129.5,63.5,63.5,63.5,,,,,,,,,K02172.02,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02172.02,0.0,,,,,,0,,,-0.06,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,13.481,,,,89.74,,,,,,,13.828,,,,,,,,,2172.02,13.405,15.104,,,,,,,4.426,0.101,0.188,0.14450000000000002,,,0.026392171138479272,0.013694766391924584,0.013694766391924584,0.013694766391924584,estimated from radius; see EOD documentation,,,,,,,,,0.936,0.114,0.093,0.10350000000000001,,,,KOI 2172.02,,,,,,,,,,,KIC 4173026,,,,,116.583183,0.002231,0.002231,0.002231,,,,0.2596132574283004,0.07404776758264237,0.037469954680373244,0.05575886113150781,,,,,,,,,,,,,0.027148,0.000712,0.003215,0.0019635,,,0.981,0.281,0.141,0.21100000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 2172,,,,,,,,0.24166666666666664,0.021208333333333333,0.021208333333333333,0.021208333333333333,,,5738.0,156.0,173.0,164.5,,,,1,,,,15079.6275,0.0144,0.0144,0.0144,,,,,,,,,,,,4173026,1,K02172.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,10.44087398,5.113e-05,-5.113e-05,137.97113,0.00406,-0.00406,0.914,0.039,-0.62,3.743,0.122,-0.122,821.5,40.5,-40.5,3.41,0.98,-0.49,829.0,,,111.52,93.94,-39.18,22.2,1,q1_q17_dr25_tce,5738.0,156.0,-173.0,4.426,0.101,-0.188,0.981,0.281,-0.141,19h40m39.36s,+39d12m05.1s,15.104,
0.3024673489580789,0.021009626331679968,0.36040602561937396,0.019306443315599595,4385148,0.4253183984953668,0.266870762287399,0.02459496956279421,0.33565425365080087,0.007158276208944571,0.11,,,,,,,,,,,,,0.052,0.4,0.052,0.226,,,,,,,,,,,,,,1,,,,,,,,,,567.8,35.9,35.9,35.9,,,,,,,,,26.47,3.2,3.2,3.2,,,,,,,,,K02942.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02942.01,0.0,,,,,,0,,,-0.2,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,13.868,,,,89.89,,,,,,,14.229,,,,,,,,,2942.01,13.705,15.48,,,,,,,4.559,0.042,0.168,0.10500000000000001,,,0.01495626566117161,0.0032495988407926883,0.0032495988407926883,0.0032495988407926883,estimated from radius; see EOD documentation,,,,,,,,,0.928,0.1,0.11,0.10500000000000001,,,,KOI 2942.01,,,,,,,,,,,KIC 4385148,,,,,13.84301228,9.079e-05,9.079e-05,9.079e-05,,,,0.17664407206461674,0.044607088905206246,0.01605855200587425,0.030332820455540244,,,,,,,,,,,,,0.02167,0.00117,0.000681,0.0009255,,,0.837,0.209,0.075,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 2942,,,,,,,,0.169875,0.006875,0.006875,0.006875,,,5745.0,181.0,201.0,191.0,,,,1,,,,14972.95334,0.00663,0.00663,0.00663,,,,,,,,,,,,4385148,1,K02942.01,,CANDIDATE,CANDIDATE,0.954,0,0,0,0,13.84301228,9.079e-05,-9.079e-05,139.95334,0.00663,-0.00663,0.052,0.4,-0.052,4.077,0.165,-0.165,567.8,35.9,-35.9,1.98,0.5,-0.18,699.0,,,56.45,43.35,-15.88,17.5,1,q1_q17_dr25_tce,5745.0,181.0,-201.0,4.559,0.042,-0.168,0.837,0.209,-0.075,19h45m03.49s,+39d24m21.5s,15.48,
0.3939414162782653,2.497119572230743e-10,0.6955910220839943,0.864026692705375,4815520,0.5396789328504492,0.0015867002987786294,0.7294519252007685,0.5094871424175105,0.0005414764240129311,0.1949,,,,,,,,,,,,,0.04,0.259,0.04,0.1495,,,,,,,,,,,,,,1,,,,,,,,,,2125.4,8.0,8.0,8.0,,,,,,,,,118.027,0.116,0.116,0.116,,,,,,,,,K00367.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K00367.01,0.0,,,,,,0,,,0.08,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,9.715,,,,89.98,,,,,,,10.046,,,,,,,,,367.01,9.64,11.105,,,,,,,4.442,0.063,0.117,0.09,,,0.07037708634977916,0.01769798672993378,0.01769798672993378,0.01769798672993378,estimated from radius; see EOD documentation,,,,,,,,,0.987,0.062,0.068,0.065,,,,KOI 367.01,,,,,,,,,,,KIC 4815520,,,,,31.578651216,7.277e-06,7.277e-06,7.277e-06,,,,0.4032480837030644,0.0606656409110805,0.0321171040117485,0.0463913724614145,,,,,,,,,,,,,0.041835,0.00045,0.000136,0.00029299999999999997,,,0.99,0.149,0.08,0.11449999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 367,,,,,,,,0.08866291666666666,0.00038416666666666666,0.00038416666666666666,0.00038416666666666666,,,5733.0,104.0,115.0,109.5,,,,1,,,,15010.206237,0.000178,0.000178,0.000178,,,,,,,,,,,,4815520,1,K00367.01,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,31.578651216,7.277e-06,-7.277e-06,177.206237,0.000178,-0.000178,0.04,0.259,-0.04,2.12791,0.00922,-0.00922,2125.4,8.0,-8.0,4.52,0.68,-0.36,570.0,,,24.94,10.54,-5.5,324.3,1,q1_q17_dr25_tce,5733.0,104.0,-115.0,4.442,0.063,-0.117,0.99,0.149,-0.08,18h57m53.32s,+39d54m42.5s,11.105,
0.5938402038844373,0.005450451431425826,0.5448774306663391,0.9675207974940603,4860678,0.9130329012358703,0.2846162855017073,0.9439854667362537,0.6798782622134394,0.0013305467616404115,0.0415,,,,,,,,,,,,,0.023,0.433,0.022,0.2275,,,,,,,,,,,,,,2,,,,,,,,,,95.6,8.8,8.8,8.8,,,,,,,,,5.835,0.308,0.308,0.308,,,,,,,,,K01602.02,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K01602.02,0.0,,,,,,0,,,0.16,0.15,0.1,0.125,,,,,,,,,,,,,,,,,,,13.349,,,,89.78,,,,,,,13.705,,,,,,,,,1602.02,13.302,14.943,,,,,,,4.037,0.21,0.09,0.15,,,0.01181375325229529,0.0022558332634263992,0.0022558332634263992,0.0022558332634263992,estimated from radius; see EOD documentation,,,,,,,,,1.035,0.085,0.094,0.0895,,,,KOI 1602.02,,,,,,,,,,,KIC 4860678,,,,,3.03359398,3.558e-05,3.558e-05,3.558e-05,,,,0.13828197560613936,0.022303544452603123,0.03479352934606087,0.028548536899331997,,,,,,,,,,,,,0.008811,0.000516,0.000554,0.000535,,,1.616,0.254,0.413,0.3335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 1602,,,,,,,,0.16774999999999998,0.009333333333333332,0.009333333333333332,0.009333333333333332,,,5557.0,83.0,72.0,77.5,,,,1,,,,14966.08355,0.00781,0.00781,0.00781,,,,,,,,,,,,4860678,1,K01602.01,,CANDIDATE,CANDIDATE,0.993,0,0,0,0,9.97716876,8.015e-05,-8.015e-05,137.2361,0.00549,-0.00549,0.002,0.448,-0.002,5.908,0.22,-0.22,252.9,12.7,-12.7,2.53,0.4,-0.65,1028.0,,,263.89,111.06,-125.08,21.8,1,q1_q17_dr25_tce,5557.0,83.0,-72.0,4.037,0.21,-0.09,1.616,0.254,-0.413,19h51m11.26s,+39d55m16.9s,14.943,
